,caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
3408,822,InternRepair,Paul,complete,,,,,,,,1970-01-19,17:19
3409,456,ImmediateRepair,Anne,start,,,,,,,,1970-01-08,0:41
3410,680,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,11:35
3411,466,TicketReady,System,complete,,,,,,,,1970-01-09,4:04
3412,940,MakeTicket,Dian,start,,,,,,,,1970-01-06,7:23
3413,320,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,13:18
3414,910,TicketReady,System,complete,,,,,,,,1970-01-19,7:36
3415,547,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-02,23:39
3416,513,Survey,Barbara,complete,,,,True,120.0,3.0,,1970-01-02,11:46
3417,224,TicketReady,System,complete,,,,,,,,1970-01-07,17:55
3418,112,InformClientSurvey,System,complete,,,,,,,,1970-01-08,4:19
3419,16,MakeTicket,Dian,start,,,,,,,,1970-01-08,3:54
3420,194,ReadyInformClient,System,complete,,,,,,,True,1970-01-11,20:33
3421,27,TicketReady,System,complete,,,,,,,,1970-01-09,10:32
3422,601,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,20:52
3423,12,MakeTicket,Monica,start,,,,,,,,1970-01-02,18:15
3424,4,MakeTicket,Monica,start,,,,,,,,1970-01-03,8:23
3425,2,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-12,4:57
3426,180,ImmediateRepair,Lex,complete,,,,,,,,1970-01-01,22:41
3427,922,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,7:52
3428,328,InternRepair,John,complete,,,,,,,,1970-01-05,19:49
3429,142,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,1:25
3430,370,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,15:01
3431,324,TicketReady,System,complete,,,,,,,,1970-01-13,6:38
3432,496,Survey,Anne,start,,,,,,,,1970-01-07,15:11
3433,534,MakeTicket,Dian,start,,,,,,,,1970-01-03,5:55
3434,751,Survey,Barbara,complete,,,,False,360.0,4.0,,1970-01-13,4:15
3435,80,Survey,Anne,start,,,,,,,,1970-01-13,13:25
3436,621,InformClientSurvey,System,complete,,,,,,,,1970-01-05,7:18
3437,547,RepairReady,System,complete,,,,,,,True,1970-01-03,15:44
3438,541,FirstContact,Monica,complete,Phone,,,,,,,1970-01-08,3:27
3439,372,TicketReady,System,complete,,,,,,,,1970-01-02,22:58
3440,245,RepairReady,System,complete,,,,,,,True,1970-01-04,16:07
3441,331,ImmediateRepair,Anne,complete,,,,,,,,1970-01-08,7:56
3442,102,ReadyInformClient,System,complete,,,,,,,True,1970-01-18,22:08
3443,927,Survey,Ben,start,,,,,,,,1970-01-05,18:40
3444,237,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-14,7:56
3445,508,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,20:38
3446,253,FirstContact,Monica,complete,Phone,,,,,,,1970-01-02,19:10
3447,74,ImmediateRepair,Jacky,start,,,,,,,,1970-01-04,23:03
3448,289,ImmediateRepair,Anne,complete,,,,,,,,1970-01-09,22:35
3449,938,Survey,Jacky,start,,,,,,,,1970-01-03,18:13
3450,776,FirstContact,Dian,complete,Phone,,,,,,,1970-01-03,13:31
3451,856,FirstContact,Dian,complete,Phone,,,,,,,1970-01-07,12:30
3452,921,MakeTicket,Dian,complete,,B,3353.0,,,,,1970-01-02,17:02
3453,105,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-06,20:27
3454,20,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,19:07
3455,669,MakeTicket,Monica,start,,,,,,,,1970-01-04,7:13
3456,517,MakeTicket,Monica,complete,,P,1821.0,,,,,1970-01-07,1:28
3457,835,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-03,14:16
3458,699,RepairReady,System,complete,,,,,,,True,1970-01-13,17:22
3459,365,FirstContact,Monica,complete,Personal,,,,,,,1970-01-07,1:31
3460,294,MakeTicket,Dian,complete,,E,4121.0,,,,,1970-01-08,0:55
3461,763,ImmediateRepair,Anne,start,,,,,,,,1970-01-01,12:00
3462,209,InternRepair,John,complete,,,,,,,,1970-01-20,6:14
3463,683,MakeTicket,Dian,start,,,,,,,,1970-01-06,22:05
3464,355,RepairReady,System,complete,,,,,,,True,1970-01-03,14:25
3465,860,RepairReady,System,complete,,,,,,,True,1970-01-13,20:40
3466,635,RepairReady,System,complete,,,,,,,True,1970-01-20,4:37
3467,285,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,2:32
3468,407,InformClientSurvey,System,complete,,,,,,,,1970-01-02,9:10
3469,636,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-02,20:54
3470,292,MakeTicket,Monica,start,,,,,,,,1970-01-04,22:48
3471,861,Survey,Eric,complete,,,,True,240.0,2.0,,1970-01-01,18:32
3472,960,InternRepair,Nick,complete,,,,,,,,1970-01-03,6:34
3473,642,Survey,Cindy,complete,,,,True,220.0,2.0,,1970-01-14,7:08
3474,811,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,15:05
3475,34,TicketReady,System,complete,,,,,,,,1970-01-08,18:10
3476,727,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,20:42
3477,511,MakeTicket,Monica,start,,,,,,,,1970-01-03,23:27
3478,318,RepairReady,System,complete,,,,,,,True,1970-01-07,6:26
3479,561,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-06,21:00
3480,408,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,17:44
3481,143,MakeTicket,Monica,start,,,,,,,,1970-01-07,5:40
3482,31,RepairReady,System,complete,,,,,,,True,1970-01-03,19:42
3483,671,InternRepair,Cindy,start,,,,,,,,1970-01-04,17:21
3484,466,FirstContact,Dian,complete,Web,,,,,,,1970-01-06,17:05
3485,485,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,14:21
3486,99,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,19:38
3487,384,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,14:32
3488,120,Survey,Cindy,start,,,,,,,,1970-01-12,10:58
3489,822,Survey,Paul,complete,,,,True,220.0,2.0,,1970-01-13,11:36
3490,909,FirstContact,Dian,complete,Letter,,,,,,,1970-01-02,0:43
3491,914,FirstContact,Monica,complete,Phone,,,,,,,1970-01-05,3:30
3492,700,RepairReady,System,complete,,,,,,,True,1970-01-08,12:39
3493,170,Survey,Nick,complete,,,,True,240.0,2.0,,1970-01-07,5:55
3494,862,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-13,14:53
3495,185,InformClientSurvey,System,complete,,,,,,,,1970-01-06,10:58
3496,164,Survey,Anne,start,,,,,,,,1970-01-12,15:13
3497,687,Survey,Eric,start,,,,,,,,1970-01-03,8:09
3498,953,RepairReady,System,complete,,,,,,,True,1970-01-02,11:02
3499,251,Survey,Paul,start,,,,,,,,1970-01-11,17:10
3500,953,ImmediateRepair,Anne,start,,,,,,,,1970-01-02,5:55
3501,208,TicketReady,System,complete,,,,,,,,1970-01-04,9:32
3502,369,InternRepair,Nick,complete,,,,,,,,1970-01-05,0:20
3503,970,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,16:34
3504,779,MakeTicket,Monica,start,,,,,,,,1970-01-02,19:58
3505,447,ImmediateRepair,Barbara,start,,,,,,,,1970-01-13,15:36
3506,157,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,19:16
3507,114,ReadyInformClient,System,complete,,,,,,,True,1970-01-14,1:19
3508,771,FirstContact,Dian,complete,Personal,,,,,,,1970-01-03,1:14
3509,318,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,6:45
3510,384,Survey,Barbara,start,,,,,,,,1970-01-06,8:12
3511,127,RepairReady,System,complete,,,,,,,True,1970-01-05,18:35
3512,782,ImmediateRepair,Barbara,start,,,,,,,,1970-01-06,21:43
3513,47,RepairReady,System,complete,,,,,,,True,1970-01-13,9:51
3514,31,MakeTicket,Monica,start,,,,,,,,1970-01-02,12:04
3515,395,MakeTicket,Dian,start,,,,,,,,1970-01-04,17:23
3516,632,MakeTicket,Monica,start,,,,,,,,1970-01-02,5:39
3517,884,MakeTicket,Dian,start,,,,,,,,1970-01-05,18:54
3518,189,InternRepair,John,complete,,,,,,,,1970-01-13,15:45
3519,582,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,10:25
3520,898,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-10,6:46
3521,924,Survey,Jacky,start,,,,,,,,1970-01-12,2:15
3522,203,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,4:26
3523,974,InformClientSurvey,System,complete,,,,,,,,1970-01-02,22:36
3524,556,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-01,10:00
3525,391,MakeTicket,Monica,start,,,,,,,,1970-01-06,8:39
3526,472,Survey,Anne,start,,,,,,,,1970-01-07,20:41
3527,266,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,7:49
3528,951,TicketReady,System,complete,,,,,,,,1970-01-05,12:01
3529,245,InternRepair,Paul,start,,,,,,,,1970-01-04,12:49
3530,41,InternRepair,Jacky,start,,,,,,,,1970-01-01,20:47
3531,556,Survey,Cindy,start,,,,,,,,1970-01-01,9:24
3532,630,InternRepair,Cindy,complete,,,,,,,,1970-01-04,5:01
3533,550,InternRepair,Edd,start,,,,,,,,1970-01-18,3:31
3534,130,MakeTicket,Monica,start,,,,,,,,1970-01-06,11:08
3535,48,TicketReady,System,complete,,,,,,,,1970-01-12,22:32
3536,536,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-04,14:03
3537,154,RepairReady,System,complete,,,,,,,True,1970-01-08,4:49
3538,242,MakeTicket,Monica,complete,,P,6283.0,,,,,1970-01-03,4:59
3539,965,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,16:15
3540,926,MakeTicket,Dian,complete,,P,8257.0,,,,,1970-01-06,14:39
3541,870,ReadyInformClient,System,complete,,,,,,,True,1970-01-14,15:49
3542,778,MakeTicket,Monica,start,,,,,,,,1970-01-05,23:01
3543,832,FirstContact,Dian,complete,Phone,,,,,,,1970-01-05,18:07
3544,118,TicketReady,System,complete,,,,,,,,1970-01-07,14:39
3545,3,FirstContact,Dian,complete,Phone,,,,,,,1970-01-03,1:03
3546,596,TicketReady,System,complete,,,,,,,,1970-01-14,3:52
3547,815,InformClientSurvey,System,complete,,,,,,,,1970-01-04,16:50
3548,740,InternRepair,John,start,,,,,,,,1970-01-14,2:07
3549,726,InternRepair,Paul,complete,,,,,,,,1970-01-19,13:17
3550,571,FirstContact,Dian,complete,Phone,,,,,,,1970-01-05,18:44
3551,212,TicketReady,System,complete,,,,,,,,1970-01-18,7:57
3552,430,ReadyInformClient,System,complete,,,,,,,True,1970-01-10,20:14
3553,85,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,15:44
3554,344,FirstContact,Dian,complete,Letter,,,,,,,1970-01-08,0:10
3555,403,MakeTicket,Dian,complete,,P,2502.0,,,,,1970-01-04,1:45
3556,722,MakeTicket,Monica,start,,,,,,,,1970-01-07,2:45
3557,90,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,10:15
3558,991,Survey,Anne,complete,,,,True,120.0,3.0,,1970-01-12,2:07
3559,414,Survey,Anne,start,,,,,,,,1970-01-12,18:49
3560,952,Survey,Lex,start,,,,,,,,1970-01-02,11:02
3561,767,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,19:30
3562,763,TicketReady,System,complete,,,,,,,,1970-01-01,19:49
3563,672,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,22:51
3564,67,FirstContact,Dian,complete,Web,,,,,,,1970-01-05,13:25
3565,428,TicketReady,System,complete,,,,,,,,1970-01-09,20:15
3566,907,MakeTicket,Monica,complete,,E,964.0,,,,,1970-01-02,23:38
3567,116,ReadyInformClient,System,complete,,,,,,,True,1970-01-09,16:49
3568,16,Survey,Jacky,start,,,,,,,,1970-01-11,23:41
3569,402,TicketReady,System,complete,,,,,,,,1970-01-06,19:25
3570,383,Survey,Anne,start,,,,,,,,1970-01-06,12:50
3571,351,Survey,Anne,start,,,,,,,,1970-01-05,12:01
3572,748,TicketReady,System,complete,,,,,,,,1970-01-10,3:10
3573,819,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,11:25
3574,2,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,15:14
3575,993,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,18:20
3576,134,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,1:43
3577,878,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,4:56
3578,93,InternRepair,John,complete,,,,,,,,1970-01-15,2:00
3579,241,MakeTicket,Dian,complete,,E,9114.0,,,,,1970-01-04,4:04
3580,395,TicketReady,System,complete,,,,,,,,1970-01-06,21:28
3581,318,TicketReady,System,complete,,,,,,,,1970-01-07,10:45
3582,64,InformClientSurvey,System,complete,,,,,,,,1970-01-03,23:49
3583,313,MakeTicket,Dian,start,,,,,,,,1970-01-02,12:03
3584,755,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,12:32
3585,348,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,19:24
3586,218,TicketReady,System,complete,,,,,,,,1970-01-07,19:21
3587,516,InternRepair,John,start,,,,,,,,1970-01-11,15:45
3588,859,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,20:55
3589,988,TicketReady,System,complete,,,,,,,,1970-01-05,18:57
3590,314,InformClientSurvey,System,complete,,,,,,,,1970-01-03,18:26
3591,363,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,1:37
3592,538,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,3:32
3593,464,InformClientSurvey,System,complete,,,,,,,,1970-01-04,9:08
3594,461,InternRepair,Paul,complete,,,,,,,,1970-01-02,0:35
3595,998,Survey,John,start,,,,,,,,1970-01-15,20:07
3596,208,Survey,Paul,complete,,,,True,240.0,1.0,,1970-01-03,4:45
3597,337,InformClientSurvey,System,complete,,,,,,,,1970-01-02,12:37
3598,372,Survey,John,complete,,,,True,240.0,1.0,,1970-01-02,7:21
3599,614,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-14,1:25
3600,571,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-05,18:44
3601,940,Survey,Cindy,start,,,,,,,,1970-01-10,1:07
3602,990,RepairReady,System,complete,,,,,,,True,1970-01-10,22:59
3603,916,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-04,15:15
3604,1000,TicketReady,System,complete,,,,,,,,1970-01-20,2:25
3605,286,TicketReady,System,complete,,,,,,,,1970-01-08,5:06
3606,323,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,18:42
3607,175,MakeTicket,Monica,complete,,P,7917.0,,,,,1970-01-08,3:22
3608,973,MakeTicket,Monica,start,,,,,,,,1970-01-06,12:04
3609,257,TicketReady,System,complete,,,,,,,,1970-01-04,7:46
3610,566,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-08,18:00
3611,489,RepairReady,System,complete,,,,,,,True,1970-01-13,15:18
3612,15,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,9:26
3613,69,InternRepair,Edd,complete,,,,,,,,1970-01-13,22:16
3614,911,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,2:34
3615,850,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-01,19:40
3616,131,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,0:58
3617,558,Survey,Paul,start,,,,,,,,1970-01-03,1:56
3618,426,TicketReady,System,complete,,,,,,,,1970-01-13,9:53
3619,760,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-07,0:18
3620,20,InternRepair,Anne,start,,,,,,,,1970-01-12,6:48
3621,844,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,21:08
3622,931,InformClientSurvey,System,complete,,,,,,,,1970-01-07,6:26
3623,87,InformClientSurvey,System,complete,,,,,,,,1970-01-02,21:10
3624,613,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,18:52
3625,768,InformClientSurvey,System,complete,,,,,,,,1970-01-03,8:48
3626,923,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,21:31
3627,143,ReadyInformClient,System,complete,,,,,,,True,1970-01-07,16:03
3628,53,Survey,John,complete,,,,True,220.0,2.0,,1970-01-04,6:09
3629,477,RepairReady,System,complete,,,,,,,True,1970-01-10,8:32
3630,309,InformClientSurvey,System,complete,,,,,,,,1970-01-04,19:57
3631,236,InformClientSurvey,System,complete,,,,,,,,1970-01-04,6:46
3632,690,RepairReady,System,complete,,,,,,,True,1970-01-07,17:09
3633,137,ImmediateRepair,Jacky,start,,,,,,,,1970-01-09,12:08
3634,42,FirstContact,Monica,complete,Phone,,,,,,,1970-01-01,13:40
3635,373,FirstContact,Monica,complete,Letter,,,,,,,1970-01-07,5:33
3636,252,Survey,Lex,complete,,,,True,240.0,2.0,,1970-01-05,19:49
3637,862,InformClientSurvey,System,complete,,,,,,,,1970-01-07,6:03
3638,689,TicketReady,System,complete,,,,,,,,1970-01-05,18:19
3639,216,FirstContact,Monica,complete,Web,,,,,,,1970-01-02,0:37
3640,148,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-04,20:10
3641,331,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-08,6:08
3642,36,FirstContact,Monica,complete,Web,,,,,,,1970-01-03,6:34
3643,995,FirstContact,Monica,complete,Web,,,,,,,1970-01-08,3:59
3644,759,Survey,Barbara,complete,,,,True,120.0,1.0,,1970-01-08,23:05
3645,204,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,7:49
3646,868,InformClientSurvey,System,complete,,,,,,,,1970-01-07,5:20
3647,580,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-17,4:18
3648,820,ReadyInformClient,System,complete,,,,,,,True,1970-01-15,2:03
3649,946,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,10:43
3650,58,FirstContact,Dian,complete,Personal,,,,,,,1970-01-04,23:05
3651,738,MakeTicket,Dian,start,,,,,,,,1970-01-08,1:19
3652,753,TicketReady,System,complete,,,,,,,,1970-01-14,23:10
3653,816,ImmediateRepair,Jacky,start,,,,,,,,1970-01-10,2:15
3654,162,TicketReady,System,complete,,,,,,,,1970-01-09,10:10
3655,259,InternRepair,Edd,start,,,,,,,,1970-01-19,10:05
3656,146,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,13:36
3657,658,InformClientSurvey,System,complete,,,,,,,,1970-01-05,2:24
3658,744,InformClientSurvey,System,complete,,,,,,,,1970-01-07,20:31
3659,792,MakeTicket,Monica,start,,,,,,,,1970-01-04,21:25
3660,135,InternRepair,John,complete,,,,,,,,1970-01-07,16:57
3661,43,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,2:41
3662,200,RepairReady,System,complete,,,,,,,True,1970-01-10,13:17
3663,342,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,15:04
3664,342,RepairReady,System,complete,,,,,,,True,1970-01-05,9:37
3665,763,RepairReady,System,complete,,,,,,,True,1970-01-01,14:12
3666,323,TicketReady,System,complete,,,,,,,,1970-01-06,6:23
3667,377,TicketReady,System,complete,,,,,,,,1970-01-03,0:04
3668,50,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,1:53
3669,859,ImmediateRepair,Barbara,start,,,,,,,,1970-01-07,2:57
3670,771,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,1:24
3671,86,FirstContact,Monica,complete,Letter,,,,,,,1970-01-07,4:32
3672,409,MakeTicket,Dian,complete,,E,120.0,,,,,1970-01-04,13:57
3673,664,Survey,Ben,start,,,,,,,,1970-01-04,7:49
3674,109,Survey,Anne,start,,,,,,,,1970-01-11,6:12
3675,214,MakeTicket,Monica,start,,,,,,,,1970-01-03,15:17
3676,1,ReadyInformClient,System,complete,,,,,,,True,1970-01-17,15:44
3677,91,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,1:32
3678,242,Survey,Anne,start,,,,,,,,1970-01-04,5:26
3679,565,MakeTicket,Monica,start,,,,,,,,1970-01-02,8:00
3680,853,InternRepair,John,complete,,,,,,,,1970-01-12,21:29
3681,988,MakeTicket,Dian,start,,,,,,,,1970-01-03,11:13
3682,232,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,11:32
3683,821,ImmediateRepair,Anne,start,,,,,,,,1970-01-09,14:34
3684,422,ReadyInformClient,System,complete,,,,,,,True,1970-01-13,15:09
3685,611,Survey,John,start,,,,,,,,1970-01-05,5:28
3686,543,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,20:26
3687,149,InformClientSurvey,System,complete,,,,,,,,1970-01-04,12:30
3688,606,TicketReady,System,complete,,,,,,,,1970-01-08,16:49
3689,921,InformClientSurvey,System,complete,,,,,,,,1970-01-02,17:07
3690,433,MakeTicket,Monica,complete,,P,6809.0,,,,,1970-01-03,14:33
3691,362,MakeTicket,Dian,start,,,,,,,,1970-01-05,16:16
3692,608,InternRepair,Edd,start,,,,,,,,1970-01-04,14:33
3693,379,MakeTicket,Dian,complete,,P,9702.0,,,,,1970-01-01,19:20
3694,62,InformClientSurvey,System,complete,,,,,,,,1970-01-07,18:12
3695,260,Survey,Barbara,complete,,,,True,120.0,3.0,,1970-01-10,20:26
3696,258,FirstContact,Monica,complete,Phone,,,,,,,1970-01-02,8:59
3697,252,FirstContact,Dian,complete,Web,,,,,,,1970-01-05,13:16
3698,658,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-20,5:51
3699,491,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,22:11
3700,869,FirstContact,Monica,complete,Letter,,,,,,,1970-01-04,12:02
3701,735,ReadyInformClient,System,complete,,,,,,,True,1970-01-06,20:54
3702,283,InternRepair,Ben,complete,,,,,,,,1970-01-05,10:27
3703,62,Survey,Nick,complete,,,,True,160.0,3.0,,1970-01-07,18:44
3704,424,RepairReady,System,complete,,,,,,,True,1970-01-12,17:05
3705,412,MakeTicket,Monica,complete,,E,4874.0,,,,,1970-01-02,5:50
3706,719,Survey,Anne,start,,,,,,,,1970-01-02,16:28
3707,153,InformClientSurvey,System,complete,,,,,,,,1970-01-06,10:37
3708,231,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,3:09
3709,543,InformClientSurvey,System,complete,,,,,,,,1970-01-05,1:52
3710,183,TicketReady,System,complete,,,,,,,,1970-01-07,6:39
3711,428,Survey,Jacky,start,,,,,,,,1970-01-09,8:04
3712,689,Survey,Jacky,start,,,,,,,,1970-01-05,6:10
3713,999,MakeTicket,Monica,start,,,,,,,,1970-01-07,4:43
3714,908,RepairReady,System,complete,,,,,,,True,1970-01-02,19:37
3715,308,MakeTicket,Dian,complete,,E,3120.0,,,,,1970-01-07,19:16
3716,379,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,19:20
3717,935,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,9:34
3718,286,FirstContact,Monica,complete,Phone,,,,,,,1970-01-02,8:20
3719,863,InformClientSurvey,System,complete,,,,,,,,1970-01-03,18:38
3720,222,ArrangeSurvey,Monica,start,,,,,,,,1970-01-08,5:54
3721,447,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,22:27
3722,534,MakeTicket,Dian,complete,,P,4632.0,,,,,1970-01-03,6:01
3723,387,Survey,Anne,complete,,,,False,360.0,4.0,,1970-01-10,7:30
3724,668,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,8:31
3725,536,MakeTicket,Monica,complete,,P,728.0,,,,,1970-01-04,8:52
3726,424,TicketReady,System,complete,,,,,,,,1970-01-13,0:43
3727,930,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-01,13:51
3728,629,MakeTicket,Monica,complete,,B,7497.0,,,,,1970-01-02,9:52
3729,854,Survey,John,complete,,,,True,240.0,1.0,,1970-01-08,18:04
3730,241,TicketReady,System,complete,,,,,,,,1970-01-09,16:50
3731,404,ImmediateRepair,Anne,complete,,,,,,,,1970-01-07,13:11
3732,796,MakeTicket,Dian,start,,,,,,,,1970-01-04,20:11
3733,62,InternRepair,Lex,complete,,,,,,,,1970-01-07,23:00
3734,20,InternRepair,Anne,complete,,,,,,,,1970-01-12,10:48
3735,251,InformClientSurvey,System,complete,,,,,,,,1970-01-07,4:20
3736,272,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-07,17:31
3737,36,InternRepair,Jacky,complete,,,,,,,,1970-01-04,2:02
3738,867,TicketReady,System,complete,,,,,,,,1970-01-11,1:56
3739,419,Survey,Anne,start,,,,,,,,1970-01-08,0:24
3740,341,TicketReady,System,complete,,,,,,,,1970-01-05,9:07
3741,320,MakeTicket,Dian,complete,,B,6166.0,,,,,1970-01-05,6:43
3742,97,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,5:48
3743,806,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,8:27
3744,553,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,22:48
3745,228,InternRepair,Paul,complete,,,,,,,,1970-01-01,21:17
3746,166,Survey,Eric,complete,,,,True,240.0,2.0,,1970-01-04,13:18
3747,79,TicketReady,System,complete,,,,,,,,1970-01-04,22:21
3748,906,MakeTicket,Monica,start,,,,,,,,1970-01-03,2:38
3749,146,Survey,John,complete,,,,True,240.0,1.0,,1970-01-06,23:06
3750,322,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,22:01
3751,183,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,11:48
