caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
365,MakeTicket,Monica,start,,,,,,,,1970-01-07,1:31
777,InternRepair,Cindy,complete,,,,,,,,1970-01-15,18:32
445,ImmediateRepair,Anne,complete,,,,,,,,1970-01-04,14:29
691,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,10:38
388,RepairReady,System,complete,,,,,,,TRUE,1970-01-03,4:44
930,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,0:43
482,MakeTicket,Dian,complete,,E,7679,,,,,1970-01-04,18:16
657,MakeTicket,Monica,start,,,,,,,,1970-01-06,21:23
4,RepairReady,System,complete,,,,,,,TRUE,1970-01-04,19:42
751,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,17:25
798,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,3:05
989,ExternRepair,DoIt,start,,,,,,,,1970-01-02,17:53
298,Survey,Jacky,start,,,,,,,,1970-01-08,1:25
550,TicketReady,System,complete,,,,,,,,1970-01-18,10:29
757,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,17:28
592,InternRepair,John,start,,,,,,,,1970-01-10,13:47
945,ImmediateRepair,Anne,complete,,,,,,,,1970-01-13,18:48
169,TicketReady,System,complete,,,,,,,,1970-01-05,4:16
357,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-18,22:26
466,ImmediateRepair,Anne,start,,,,,,,,1970-01-08,18:03
266,RepairReady,System,complete,,,,,,,TRUE,1970-01-08,0:31
284,InformClientSurvey,System,complete,,,,,,,,1970-01-06,16:27
376,InternRepair,Ben,complete,,,,,,,,1970-01-01,23:37
31,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,12:07
53,RepairReady,System,complete,,,,,,,TRUE,1970-01-04,10:07
136,RepairReady,System,complete,,,,,,,TRUE,1970-01-02,3:32
77,MakeTicket,Monica,start,,,,,,,,1970-01-06,7:08
893,Survey,Paul,start,,,,,,,,1970-01-12,20:53
384,MakeTicket,Monica,complete,,P,7179,,,,,1970-01-04,18:07
370,InformClientSurvey,System,complete,,,,,,,,1970-01-06,3:49
450,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-03,13:52
472,RepairReady,System,complete,,,,,,,TRUE,1970-01-07,23:44
107,MakeTicket,Monica,complete,,B,8258,,,,,1970-01-02,0:03
157,MakeTicket,Monica,start,,,,,,,,1970-01-03,22:27
776,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,0:17
635,MakeTicket,Dian,complete,,E,2833,,,,,1970-01-06,14:22
544,RepairReady,System,complete,,,,,,,TRUE,1970-01-05,18:00
609,MakeTicket,Monica,complete,,P,3497,,,,,1970-01-04,2:40
348,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,20:32
68,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-07,23:51
961,Survey,Barbara,start,,,,,,,,1970-01-09,1:05
35,InternRepair,Jacky,complete,,,,,,,,1970-01-04,22:05
515,InformClientSurvey,System,complete,,,,,,,,1970-01-07,3:16
2,ArrangeSurvey,Dian,start,,,,,,,,1970-01-08,5:21
185,TicketReady,System,complete,,,,,,,,1970-01-11,6:46
683,FirstContact,Dian,complete,Web,,,,,,,1970-01-06,22:05
52,Survey,Cindy,complete,,,,TRUE,220,2,,1970-01-01,23:01
927,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,18:40
263,InternRepair,Edd,complete,,,,,,,,1970-01-10,22:59
293,Survey,Paul,start,,,,,,,,1970-01-05,0:54
584,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,9:32
18,InternRepair,Cindy,complete,,,,,,,,1970-01-14,3:12
365,MakeTicket,Monica,complete,,E,9373,,,,,1970-01-07,1:36
83,Survey,Cindy,start,,,,,,,,1970-01-17,0:27
463,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,2:05
819,FirstContact,Dian,complete,Personal,,,,,,,1970-01-03,9:26
403,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,1:50
904,InternRepair,Edd,start,,,,,,,,1970-01-15,11:33
139,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-10,11:15
683,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-14,1:50
209,Survey,Edd,complete,,,,TRUE,240,1,,1970-01-13,14:42
910,InformClientSurvey,System,complete,,,,,,,,1970-01-07,9:15
900,InternRepair,Cindy,complete,,,,,,,,1970-01-19,10:43
762,InternRepair,Anne,complete,,,,,,,,1970-01-07,12:22
505,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,15:09
397,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-05,3:12
577,ImmediateRepair,Barbara,start,,,,,,,,1970-01-14,4:03
659,MakeTicket,Dian,start,,,,,,,,1970-01-07,3:41
280,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-15,22:50
860,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-14,1:22
194,RepairReady,System,complete,,,,,,,TRUE,1970-01-11,12:50
218,MakeTicket,Monica,complete,,P,7118,,,,,1970-01-04,12:41
119,InformClientSurvey,System,complete,,,,,,,,1970-01-06,7:24
292,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-05,1:32
682,TicketReady,System,complete,,,,,,,,1970-01-08,8:04
251,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-17,6:45
359,InternRepair,Edd,complete,,,,,,,,1970-01-11,6:11
136,Survey,Barbara,complete,,,,FALSE,360,4,,1970-01-01,20:56
419,MakeTicket,Monica,complete,,P,4689,,,,,1970-01-06,11:46
933,Survey,Nick,start,,,,,,,,1970-01-07,19:39
880,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-10,6:29
55,InformClientSurvey,System,complete,,,,,,,,1970-01-04,7:30
20,TicketReady,System,complete,,,,,,,,1970-01-12,14:52
369,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,5:48
856,TicketReady,System,complete,,,,,,,,1970-01-17,23:11
917,TicketReady,System,complete,,,,,,,,1970-01-02,15:38
675,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-01,22:34
133,FirstContact,Monica,complete,Personal,,,,,,,1970-01-03,1:15
859,FirstContact,Monica,complete,Phone,,,,,,,1970-01-05,20:53
751,Survey,Barbara,start,,,,,,,,1970-01-13,3:17
393,MakeTicket,Monica,complete,,B,3084,,,,,1970-01-04,4:24
411,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-01,16:01
68,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,0:03
75,TicketReady,System,complete,,,,,,,,1970-01-11,13:08
674,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,2:17
759,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,7:28
611,TicketReady,System,complete,,,,,,,,1970-01-08,1:36
675,InternRepair,Edd,complete,,,,,,,,1970-01-01,18:56
161,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,15:26
327,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-03,7:20
585,FirstContact,Dian,complete,Personal,,,,,,,1970-01-05,3:26
93,RepairReady,System,complete,,,,,,,TRUE,1970-01-15,2:00
672,RepairReady,System,complete,,,,,,,TRUE,1970-01-03,3:45
47,FirstContact,Dian,complete,Phone,,,,,,,1970-01-06,5:11
420,RepairReady,System,complete,,,,,,,TRUE,1970-01-04,11:27
780,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-03,18:55
950,FirstContact,Dian,complete,Personal,,,,,,,1970-01-06,8:40
262,RepairReady,System,complete,,,,,,,TRUE,1970-01-12,8:19
624,MakeTicket,Monica,start,,,,,,,,1970-01-01,18:19
27,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,1:37
503,Survey,John,start,,,,,,,,1970-01-08,5:30
264,InformClientSurvey,System,complete,,,,,,,,1970-01-03,6:52
253,InternRepair,Cindy,start,,,,,,,,1970-01-03,16:11
393,InformClientSurvey,System,complete,,,,,,,,1970-01-04,9:32
753,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-14,20:51
278,MakeTicket,Monica,start,,,,,,,,1970-01-05,0:20
234,InformClientSurvey,System,complete,,,,,,,,1970-01-05,22:02
247,MakeTicket,Dian,complete,,E,6570,,,,,1970-01-01,13:34
830,MakeTicket,Dian,complete,,P,3311,,,,,1970-01-07,15:54
373,MakeTicket,Monica,start,,,,,,,,1970-01-07,5:33
904,FirstContact,Monica,complete,Web,,,,,,,1970-01-07,13:23
342,TicketReady,System,complete,,,,,,,,1970-01-05,15:04
836,MakeTicket,Monica,complete,,P,4547,,,,,1970-01-04,21:10
551,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-10,10:11
307,Survey,Jacky,start,,,,,,,,1970-01-05,12:50
526,Survey,Anne,start,,,,,,,,1970-01-08,21:27
637,RepairReady,System,complete,,,,,,,TRUE,1970-01-02,21:50
944,Survey,Paul,start,,,,,,,,1970-01-13,15:13
546,ImmediateRepair,Jacky,start,,,,,,,,1970-01-10,13:51
881,MakeTicket,Monica,start,,,,,,,,1970-01-07,21:23
606,ImmediateRepair,Anne,complete,,,,,,,,1970-01-08,13:28
665,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,11:09
560,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,1:23
949,MakeTicket,Monica,complete,,P,4224,,,,,1970-01-06,7:26
204,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-16,12:46
710,MakeTicket,Dian,start,,,,,,,,1970-01-08,0:59
81,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-12,16:38
308,RepairReady,System,complete,,,,,,,TRUE,1970-01-19,5:41
327,MakeTicket,Dian,start,,,,,,,,1970-01-03,4:37
197,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,16:30
170,InternRepair,Nick,complete,,,,,,,,1970-01-07,10:19
544,ImmediateRepair,Jacky,start,,,,,,,,1970-01-05,16:12
526,InformClientSurvey,System,complete,,,,,,,,1970-01-06,5:53
456,Survey,Anne,complete,,,,TRUE,120,3,,1970-01-08,0:41
39,InformClientSurvey,System,complete,,,,,,,,1970-01-05,18:07
451,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,4:02
368,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,13:52
694,InformClientSurvey,System,complete,,,,,,,,1970-01-01,18:38
562,Survey,Barbara,start,,,,,,,,1970-01-08,19:38
362,FirstContact,Dian,complete,Letter,,,,,,,1970-01-05,16:16
809,FirstContact,Dian,complete,Letter,,,,,,,1970-01-04,7:43
667,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,23:38
123,MakeTicket,Monica,start,,,,,,,,1970-01-04,16:25
332,MakeTicket,Monica,start,,,,,,,,1970-01-02,14:56
624,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,18:21
930,FirstContact,Dian,complete,Phone,,,,,,,1970-01-01,13:42
436,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-08,13:06
240,MakeTicket,Dian,complete,,P,1319,,,,,1970-01-06,11:30
108,InformClientSurvey,System,complete,,,,,,,,1970-01-03,3:34
463,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-02,17:01
354,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,5:29
955,InternRepair,Edd,complete,,,,,,,,1970-01-15,10:48
59,Survey,Anne,start,,,,,,,,1970-01-14,5:56
945,ArrangeSurvey,Monica,start,,,,,,,,1970-01-08,5:15
193,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,10:14
654,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,21:27
690,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,1:11
680,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,11:33
88,InternRepair,Nick,start,,,,,,,,1970-01-08,1:43
478,MakeTicket,Monica,start,,,,,,,,1970-01-06,23:52
749,Survey,Ben,start,,,,,,,,1970-01-02,5:01
90,MakeTicket,Dian,start,,,,,,,,1970-01-05,10:13
36,ImmediateRepair,Anne,start,,,,,,,,1970-01-03,20:32
416,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,10:01
938,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,22:53
790,Survey,Anne,complete,,,,TRUE,240,2,,1970-01-03,18:07
696,ImmediateRepair,Lex,complete,,,,,,,,1970-01-03,20:37
535,MakeTicket,Monica,start,,,,,,,,1970-01-02,13:59
840,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,10:54
425,MakeTicket,Dian,start,,,,,,,,1970-01-01,22:44
836,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,21:10
185,Survey,Cindy,complete,,,,TRUE,240,1,,1970-01-09,22:50
704,ImmediateRepair,Jacky,start,,,,,,,,1970-01-13,0:11
727,MakeTicket,Dian,start,,,,,,,,1970-01-03,20:40
705,FirstContact,Monica,complete,Phone,,,,,,,1970-01-05,23:33
524,InternRepair,Paul,start,,,,,,,,1970-01-15,13:47
46,MakeTicket,Monica,complete,,E,9936,,,,,1970-01-05,14:58
747,FirstContact,Dian,complete,Phone,,,,,,,1970-01-07,9:07
147,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,2:09
793,RepairReady,System,complete,,,,,,,TRUE,1970-01-12,23:32
130,InformClientSurvey,System,complete,,,,,,,,1970-01-06,16:08
691,FirstContact,Monica,complete,Web,,,,,,,1970-01-03,10:35
137,RepairReady,System,complete,,,,,,,TRUE,1970-01-09,14:08
198,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-01,22:27
731,Survey,Barbara,start,,,,,,,,1970-01-06,15:36
332,InformClientSurvey,System,complete,,,,,,,,1970-01-02,20:03
557,Survey,Anne,start,,,,,,,,1970-01-07,3:16
781,Survey,Edd,complete,,,,TRUE,240,1,,1970-01-01,23:19
132,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,9:59
538,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,17:14
432,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,15:10
254,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,22:56
744,Survey,Cindy,complete,,,,TRUE,240,1,,1970-01-11,20:46
770,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-03,21:23
697,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-05,5:23
637,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-02,20:02
258,Survey,Cindy,start,,,,,,,,1970-01-08,15:41
395,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,21:28
765,InternRepair,Paul,start,,,,,,,,1970-01-16,6:11
944,InformClientSurvey,System,complete,,,,,,,,1970-01-07,15:40
935,TicketReady,System,complete,,,,,,,,1970-01-03,9:34
862,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-13,22:40
377,RepairReady,System,complete,,,,,,,TRUE,1970-01-02,16:28
699,Survey,Jacky,start,,,,,,,,1970-01-13,7:47
554,ImmediateRepair,Anne,start,,,,,,,,1970-01-07,6:43
240,MakeTicket,Dian,start,,,,,,,,1970-01-06,11:23
553,InformClientSurvey,System,complete,,,,,,,,1970-01-05,22:50
599,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,12:31
926,Survey,Anne,start,,,,,,,,1970-01-12,1:19
271,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,14:06
635,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,14:22
38,TicketReady,System,complete,,,,,,,,1970-01-04,10:42
32,Survey,Anne,start,,,,,,,,1970-01-14,10:07
290,Survey,Jacky,start,,,,,,,,1970-01-04,16:47
284,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,16:27
460,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,3:24
176,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-05,20:00
628,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,5:16
357,RepairReady,System,complete,,,,,,,TRUE,1970-01-18,14:45
3,InternRepair,Paul,complete,,,,,,,,1970-01-06,23:30
182,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,12:20
696,FirstContact,Dian,complete,Letter,,,,,,,1970-01-03,17:33
270,ImmediateRepair,Jacky,start,,,,,,,,1970-01-12,13:54
248,MakeTicket,Monica,start,,,,,,,,1970-01-01,20:12
691,MakeTicket,Monica,complete,,E,7233,,,,,1970-01-03,10:38
111,RepairReady,System,complete,,,,,,,TRUE,1970-01-20,5:19
624,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-02,3:45
643,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-14,2:09
171,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-12,9:06
130,Survey,Anne,start,,,,,,,,1970-01-06,21:27
416,TicketReady,System,complete,,,,,,,,1970-01-10,0:38
188,InformClientSurvey,System,complete,,,,,,,,1970-01-06,15:46
967,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,3:40
266,MakeTicket,Monica,start,,,,,,,,1970-01-07,14:21
122,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-14,8:07
172,RepairReady,System,complete,,,,,,,TRUE,1970-01-08,19:34
937,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,21:36
786,ImmediateRepair,Nick,complete,,,,,,,,1970-01-03,17:39
541,Survey,John,start,,,,,,,,1970-01-12,2:07
878,FirstContact,Monica,complete,Personal,,,,,,,1970-01-04,4:50
28,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,17:52
765,InternRepair,Cindy,start,,,,,,,,1970-01-14,9:25
449,Survey,Ben,complete,,,,TRUE,240,2,,1970-01-03,16:18
238,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,7:10
176,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,9:31
578,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-02,15:56
560,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,1:28
78,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,8:40
88,InternRepair,Nick,complete,,,,,,,,1970-01-08,6:31
696,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,19:06
770,Survey,Paul,start,,,,,,,,1970-01-03,3:13
750,Survey,Edd,start,,,,,,,,1970-01-07,15:01
610,MakeTicket,Monica,start,,,,,,,,1970-01-03,20:58
381,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,10:00
552,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,4:25
390,TicketReady,System,complete,,,,,,,,1970-01-13,14:30
374,InformClientSurvey,System,complete,,,,,,,,1970-01-06,7:01
477,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-10,4:32
373,ExternRepair,FixIt,start,,,,,,,,1970-01-13,13:25
33,MakeTicket,Monica,start,,,,,,,,1970-01-02,22:22
889,Survey,Lex,complete,,,,TRUE,160,3,,1970-01-07,1:53
78,InternRepair,Anne,complete,,,,,,,,1970-01-09,17:14
209,InternRepair,John,start,,,,,,,,1970-01-20,1:50
592,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,4:13
736,InformClientSurvey,System,complete,,,,,,,,1970-01-04,12:37
274,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,5:03
238,MakeTicket,Monica,complete,,B,2487,,,,,1970-01-05,7:06
651,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,21:57
797,MakeTicket,Monica,start,,,,,,,,1970-01-07,10:51
605,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-01,20:56
616,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,14:27
719,ImmediateRepair,Anne,start,,,,,,,,1970-01-02,17:19
271,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,15:01
117,Survey,Eric,complete,,,,TRUE,160,3,,1970-01-04,0:06
623,FirstContact,Dian,complete,Web,,,,,,,1970-01-05,10:31
925,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,13:24
730,Survey,Edd,start,,,,,,,,1970-01-12,6:27
568,Survey,Edd,complete,,,,TRUE,220,2,,1970-01-08,6:45
870,MakeTicket,Monica,start,,,,,,,,1970-01-07,9:12
736,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,7:13
28,Survey,Anne,start,,,,,,,,1970-01-06,7:33
291,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-15,13:14
824,MakeTicket,Monica,complete,,E,130,,,,,1970-01-06,1:44
523,TicketReady,System,complete,,,,,,,,1970-01-10,3:43
904,InternRepair,John,complete,,,,,,,,1970-01-17,11:52
549,MakeTicket,Monica,start,,,,,,,,1970-01-04,17:47
524,MakeTicket,Dian,start,,,,,,,,1970-01-07,10:14
308,InformClientSurvey,System,complete,,,,,,,,1970-01-07,19:18
739,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,10:17
511,InternRepair,Paul,complete,,,,,,,,1970-01-15,6:53
721,ExternRepair,FixIt,start,,,,,,,,1970-01-05,11:12
16,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-12,2:15
148,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,6:46
759,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-09,1:05
420,InformClientSurvey,System,complete,,,,,,,,1970-01-02,4:38
227,MakeTicket,Dian,complete,,E,815,,,,,1970-01-05,4:55
621,ImmediateRepair,Anne,start,,,,,,,,1970-01-05,23:51
991,FirstContact,Monica,complete,Phone,,,,,,,1970-01-07,22:28
103,ExternRepair,FixIt,start,,,,,,,,1970-01-05,12:50
131,ExternRepair,FixIt,start,,,,,,,,1970-01-01,20:25
177,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-12,22:04
617,InternRepair,Paul,start,,,,,,,,1970-01-19,21:43
190,InformClientSurvey,System,complete,,,,,,,,1970-01-05,6:00
277,Survey,Anne,start,,,,,,,,1970-01-09,22:16
278,InternRepair,Edd,complete,,,,,,,,1970-01-13,6:30
954,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-14,7:17
847,TicketReady,System,complete,,,,,,,,1970-01-11,12:03
121,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-05,13:07
101,Survey,Nick,complete,,,,TRUE,240,2,,1970-01-04,5:57
690,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,21:28
653,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,12:02
266,Survey,Barbara,start,,,,,,,,1970-01-07,22:12
709,Survey,Jacky,complete,,,,TRUE,120,1,,1970-01-09,15:21
630,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,15:37
788,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,12:24
938,InformClientSurvey,System,complete,,,,,,,,1970-01-02,20:30
637,ImmediateRepair,Anne,start,,,,,,,,1970-01-02,20:02
523,InternRepair,Paul,start,,,,,,,,1970-01-09,18:07
183,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,11:53
487,Survey,Barbara,start,,,,,,,,1970-01-05,1:14
55,Survey,Nick,complete,,,,TRUE,160,3,,1970-01-04,11:05
940,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,12:23
468,RepairReady,System,complete,,,,,,,TRUE,1970-01-03,6:09
365,InformClientSurvey,System,complete,,,,,,,,1970-01-07,1:38
455,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,1:22
133,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-04,23:19
978,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,2:13
168,Survey,Anne,start,,,,,,,,1970-01-12,16:00
984,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,16:35
534,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,6:01
750,RepairReady,System,complete,,,,,,,TRUE,1970-01-17,18:50
73,Survey,Cindy,complete,,,,TRUE,220,2,,1970-01-13,18:41
274,MakeTicket,Monica,complete,,P,7703,,,,,1970-01-08,4:11
822,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-19,20:21
214,RepairReady,System,complete,,,,,,,TRUE,1970-01-04,20:50
870,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,14:50
710,ArrangeSurvey,Dian,start,,,,,,,,1970-01-08,1:04
783,TicketReady,System,complete,,,,,,,,1970-01-03,8:47
252,MakeTicket,Dian,complete,,B,5942,,,,,1970-01-05,13:18
929,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,14:01
943,MakeTicket,Dian,start,,,,,,,,1970-01-02,11:55
74,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,6:03
22,ExternRepair,FixIt,start,,,,,,,,1970-01-07,18:57
143,InternRepair,Eric,complete,,,,,,,,1970-01-07,12:58
767,Survey,Anne,complete,,,,TRUE,120,3,,1970-01-09,5:07
598,TicketReady,System,complete,,,,,,,,1970-01-07,14:14
56,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-10,7:41
140,ImmediateRepair,Anne,complete,,,,,,,,1970-01-14,4:41
92,RepairReady,System,complete,,,,,,,TRUE,1970-01-01,16:32
764,InternRepair,Paul,complete,,,,,,,,1970-01-04,1:28
636,MakeTicket,Monica,start,,,,,,,,1970-01-02,3:33
494,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,22:30
127,Survey,Ben,start,,,,,,,,1970-01-05,15:11
804,Survey,Barbara,start,,,,,,,,1970-01-02,22:38
738,TicketReady,System,complete,,,,,,,,1970-01-08,7:29
336,InformClientSurvey,System,complete,,,,,,,,1970-01-02,14:54
722,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,2:50
567,FirstContact,Dian,complete,Letter,,,,,,,1970-01-05,20:53
161,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-02,2:51
172,Survey,Anne,start,,,,,,,,1970-01-08,13:28
556,TicketReady,System,complete,,,,,,,,1970-01-01,19:08
550,InformClientSurvey,System,complete,,,,,,,,1970-01-04,21:15
925,Survey,Edd,start,,,,,,,,1970-01-06,22:15
577,MakeTicket,Dian,complete,,P,9940,,,,,1970-01-06,0:03
203,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,7:35
185,RepairReady,System,complete,,,,,,,TRUE,1970-01-11,2:35
947,FirstContact,Monica,complete,Phone,,,,,,,1970-01-05,5:24
341,FirstContact,Dian,complete,Phone,,,,,,,1970-01-04,12:19
117,InternRepair,Ben,start,,,,,,,,1970-01-04,0:06
548,TicketReady,System,complete,,,,,,,,1970-01-06,3:53
572,MakeTicket,Monica,start,,,,,,,,1970-01-06,23:37
